n,dist,p
10000,0.44000000000000006,0.0002
10000,0.44000000000000006,0.0004
10000,0.44000000000000006,0.0003
10000,0.44000000000000006,0.0002
10000,0.44000000000000006,0.0005
10000,0.44000000000000006,0.0002
10000,0.44000000000000006,0.0004
10000,0.44000000000000006,0.0003
10000,0.44000000000000006,0.0006
10000,0.44000000000000006,0.0001
10000,0.44000000000000006,0.0002
10000,0.44000000000000006,0.0003
10000,0.44000000000000006,0.0005
10000,0.44000000000000006,0.0002
10000,0.44000000000000006,0.0003
10000,0.44000000000000006,0.0006
10000,0.44000000000000006,0.0001
10000,0.44000000000000006,0.0003
10000,0.44000000000000006,0.0005
10000,0.44000000000000006,0.0004
10000,0.44000000000000006,0.0002
10000,0.44000000000000006,0.0001
10000,0.44000000000000006,0.0006
10000,0.44000000000000006,0.0002
10000,0.44000000000000006,0.0002
100000,0.44000000000000006,0.00027
100000,0.44000000000000006,0.00034
100000,0.44000000000000006,0.00048
100000,0.44000000000000006,0.00039
100000,0.44000000000000006,0.00024
100000,0.44000000000000006,0.00038
100000,0.44000000000000006,0.00039
100000,0.44000000000000006,0.00035
100000,0.44000000000000006,0.00036
100000,0.44000000000000006,0.00035
100000,0.44000000000000006,0.00045
100000,0.44000000000000006,0.00039
100000,0.44000000000000006,0.00042
100000,0.44000000000000006,0.00035
100000,0.44000000000000006,0.00033
100000,0.44000000000000006,0.00024
100000,0.44000000000000006,0.00026
100000,0.44000000000000006,0.00047
100000,0.44000000000000006,0.00037
100000,0.44000000000000006,0.00036
100000,0.44000000000000006,0.00046
100000,0.44000000000000006,0.0004
100000,0.44000000000000006,0.00036
100000,0.44000000000000006,0.00048
100000,0.44000000000000006,0.00036
100000,0.44000000000000006,0.00043
100000,0.44000000000000006,0.00033
100000,0.44000000000000006,0.00031
100000,0.44000000000000006,0.00041
100000,0.44000000000000006,0.00043
100000,0.44000000000000006,0.00032
100000,0.44000000000000006,0.00034
100000,0.44000000000000006,0.00031
100000,0.44000000000000006,0.00042
100000,0.44000000000000006,0.0005
100000,0.44000000000000006,0.0004
100000,0.44000000000000006,0.00044
100000,0.44000000000000006,0.00038
100000,0.44000000000000006,0.00043
100000,0.44000000000000006,0.00028
100000,0.44000000000000006,0.00036
100000,0.44000000000000006,0.00044
100000,0.44000000000000006,0.00031
100000,0.44000000000000006,0.00036
100000,0.44000000000000006,0.00038
100000,0.44000000000000006,0.00032
100000,0.44000000000000006,0.0004
100000,0.44000000000000006,0.0003
100000,0.44000000000000006,0.00032
100000,0.44000000000000006,0.00039
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
100,0.45000000000000007,0.01
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
1000,0.45000000000000007,0.001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
10000,0.45000000000000007,0.0001
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100000,0.45000000000000007,1e-05
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
100,0.4600000000000001,0.01
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
1000,0.4600000000000001,0.001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
10000,0.4600000000000001,0.0001
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100000,0.4600000000000001,1e-05
100,0.4700000000000001,0.07
100,0.4700000000000001,0.07
100,0.4700000000000001,0.06
100,0.4700000000000001,0.05
100,0.4700000000000001,0.05
100,0.4700000000000001,0.06
100,0.4700000000000001,0.07
100,0.4700000000000001,0.04
100,0.4700000000000001,0.05
100,0.4700000000000001,0.09
100,0.4700000000000001,0.05
100,0.4700000000000001,0.11
100,0.4700000000000001,0.06
100,0.4700000000000001,0.09
100,0.4700000000000001,0.05
100,0.4700000000000001,0.05
100,0.4700000000000001,0.06
100,0.4700000000000001,0.04
100,0.4700000000000001,0.07
100,0.4700000000000001,0.08
100,0.4700000000000001,0.05
100,0.4700000000000001,0.09
100,0.4700000000000001,0.06
100,0.4700000000000001,0.02
100,0.4700000000000001,0.09
100,0.4700000000000001,0.09
100,0.4700000000000001,0.08
100,0.4700000000000001,0.1
100,0.4700000000000001,0.08
100,0.4700000000000001,0.08
100,0.4700000000000001,0.05
100,0.4700000000000001,0.11
100,0.4700000000000001,0.05
100,0.4700000000000001,0.09
100,0.4700000000000001,0.07
100,0.4700000000000001,0.08
100,0.4700000000000001,0.06
100,0.4700000000000001,0.04
100,0.4700000000000001,0.08
100,0.4700000000000001,0.09
100,0.4700000000000001,0.05
100,0.4700000000000001,0.1
100,0.4700000000000001,0.1
100,0.4700000000000001,0.08
100,0.4700000000000001,0.07
100,0.4700000000000001,0.06
100,0.4700000000000001,0.05
100,0.4700000000000001,0.02
100,0.4700000000000001,0.09
100,0.4700000000000001,0.1
1000,0.4700000000000001,0.068
1000,0.4700000000000001,0.066
1000,0.4700000000000001,0.059
1000,0.4700000000000001,0.068
1000,0.4700000000000001,0.054
1000,0.4700000000000001,0.058
1000,0.4700000000000001,0.061
1000,0.4700000000000001,0.058
1000,0.4700000000000001,0.06
1000,0.4700000000000001,0.072
1000,0.4700000000000001,0.053
1000,0.4700000000000001,0.055
1000,0.4700000000000001,0.058
1000,0.4700000000000001,0.072
1000,0.4700000000000001,0.069
1000,0.4700000000000001,0.067
1000,0.4700000000000001,0.064
1000,0.4700000000000001,0.074
1000,0.4700000000000001,0.069
1000,0.4700000000000001,0.065
1000,0.4700000000000001,0.079
1000,0.4700000000000001,0.057
1000,0.4700000000000001,0.087
1000,0.4700000000000001,0.059
1000,0.4700000000000001,0.061
1000,0.4700000000000001,0.064
1000,0.4700000000000001,0.05
1000,0.4700000000000001,0.061
1000,0.4700000000000001,0.065
1000,0.4700000000000001,0.062
1000,0.4700000000000001,0.064
1000,0.4700000000000001,0.073
1000,0.4700000000000001,0.069
1000,0.4700000000000001,0.069
1000,0.4700000000000001,0.06
1000,0.4700000000000001,0.062
1000,0.4700000000000001,0.081
1000,0.4700000000000001,0.054
1000,0.4700000000000001,0.065
1000,0.4700000000000001,0.064
1000,0.4700000000000001,0.051
1000,0.4700000000000001,0.063
1000,0.4700000000000001,0.08
1000,0.4700000000000001,0.064
1000,0.4700000000000001,0.06
1000,0.4700000000000001,0.065
1000,0.4700000000000001,0.061
1000,0.4700000000000001,0.071
1000,0.4700000000000001,0.048
1000,0.4700000000000001,0.066
10000,0.4700000000000001,0.0669
10000,0.4700000000000001,0.0653
10000,0.4700000000000001,0.0573
10000,0.4700000000000001,0.0629
10000,0.4700000000000001,0.0629
10000,0.4700000000000001,0.0662
10000,0.4700000000000001,0.0591
10000,0.4700000000000001,0.06
10000,0.4700000000000001,0.0669
10000,0.4700000000000001,0.061
10000,0.4700000000000001,0.0631
10000,0.4700000000000001,0.0654
10000,0.4700000000000001,0.0593
10000,0.4700000000000001,0.0627
10000,0.4700000000000001,0.0601
10000,0.4700000000000001,0.0662
10000,0.4700000000000001,0.0671
10000,0.4700000000000001,0.0596
10000,0.4700000000000001,0.0666
10000,0.4700000000000001,0.0579
10000,0.4700000000000001,0.0661
10000,0.4700000000000001,0.0641
10000,0.4700000000000001,0.0606
10000,0.4700000000000001,0.0649
10000,0.4700000000000001,0.0627
10000,0.4700000000000001,0.0655
10000,0.4700000000000001,0.066
10000,0.4700000000000001,0.0606
10000,0.4700000000000001,0.0666
10000,0.4700000000000001,0.0614
10000,0.4700000000000001,0.0604
10000,0.4700000000000001,0.0592
10000,0.4700000000000001,0.0676
10000,0.4700000000000001,0.0633
10000,0.4700000000000001,0.0609
10000,0.4700000000000001,0.0694
10000,0.4700000000000001,0.0646
10000,0.4700000000000001,0.0659
10000,0.4700000000000001,0.0671
10000,0.4700000000000001,0.0655
10000,0.4700000000000001,0.0645
10000,0.4700000000000001,0.0659
10000,0.4700000000000001,0.0647
10000,0.4700000000000001,0.061
10000,0.4700000000000001,0.0661
10000,0.4700000000000001,0.0584
10000,0.4700000000000001,0.0639
10000,0.4700000000000001,0.0602
10000,0.4700000000000001,0.0628
10000,0.4700000000000001,0.066
100000,0.4700000000000001,0.06603
100000,0.4700000000000001,0.06408
100000,0.4700000000000001,0.06336
100000,0.4700000000000001,0.06348
100000,0.4700000000000001,0.06321
100000,0.4700000000000001,0.06391
100000,0.4700000000000001,0.06346
100000,0.4700000000000001,0.06365
100000,0.4700000000000001,0.06469
100000,0.4700000000000001,0.06405
100000,0.4700000000000001,0.06236
100000,0.4700000000000001,0.06406
100000,0.4700000000000001,0.06493
100000,0.4700000000000001,0.06634
100000,0.4700000000000001,0.06418
100000,0.4700000000000001,0.06353
100000,0.4700000000000001,0.06604
100000,0.4700000000000001,0.06272
100000,0.4700000000000001,0.0635
100000,0.4700000000000001,0.06383
100000,0.4700000000000001,0.06338
100000,0.4700000000000001,0.06647
100000,0.4700000000000001,0.06386
100000,0.4700000000000001,0.06309
100000,0.4700000000000001,0.06435
100000,0.4700000000000001,0.06392
100000,0.4700000000000001,0.06404
100000,0.4700000000000001,0.06467
100000,0.4700000000000001,0.06383
100000,0.4700000000000001,0.06304
100000,0.4700000000000001,0.0652
100000,0.4700000000000001,0.06339
100000,0.4700000000000001,0.0632
100000,0.4700000000000001,0.0634
100000,0.4700000000000001,0.06403
100000,0.4700000000000001,0.06264
100000,0.4700000000000001,0.06315
100000,0.4700000000000001,0.06508
100000,0.4700000000000001,0.06406
100000,0.4700000000000001,0.06345
100000,0.4700000000000001,0.0635
100000,0.4700000000000001,0.06314
100000,0.4700000000000001,0.06403
100000,0.4700000000000001,0.06313
100000,0.4700000000000001,0.06458
100000,0.4700000000000001,0.06466
100000,0.4700000000000001,0.06504
100000,0.4700000000000001,0.06305
100000,0.4700000000000001,0.06397
100000,0.4700000000000001,0.06423
100,0.4800000000000001,0.01
100,0.4800000000000001,0.02
100,0.4800000000000001,0.01
100,0.4800000000000001,0.01
100,0.4800000000000001,0.01
100,0.4800000000000001,0.01
100,0.4800000000000001,0.03
100,0.4800000000000001,0.01
100,0.4800000000000001,0.01
100,0.4800000000000001,0.01
100,0.4800000000000001,0.01
100,0.4800000000000001,0.02
100,0.4800000000000001,0.02
100,0.4800000000000001,0.03
100,0.4800000000000001,0.02
100,0.4800000000000001,0.02
100,0.4800000000000001,0.02
100,0.4800000000000001,0.01
100,0.4800000000000001,0.01
100,0.4800000000000001,0.02
100,0.4800000000000001,0.01
100,0.4800000000000001,0.03
100,0.4800000000000001,0.01
100,0.4800000000000001,0.01
100,0.4800000000000001,0.05
100,0.4800000000000001,0.02
100,0.4800000000000001,0.01
100,0.4800000000000001,0.01
100,0.4800000000000001,0.01
100,0.4800000000000001,0.01
100,0.4800000000000001,0.03
100,0.4800000000000001,0.01
100,0.4800000000000001,0.04
100,0.4800000000000001,0.02
100,0.4800000000000001,0.03
100,0.4800000000000001,0.01
100,0.4800000000000001,0.02
100,0.4800000000000001,0.01
100,0.4800000000000001,0.01
100,0.4800000000000001,0.01
100,0.4800000000000001,0.01
100,0.4800000000000001,0.01
100,0.4800000000000001,0.01
100,0.4800000000000001,0.01
100,0.4800000000000001,0.01
100,0.4800000000000001,0.01
100,0.4800000000000001,0.02
100,0.4800000000000001,0.01
100,0.4800000000000001,0.02
100,0.4800000000000001,0.01
1000,0.4800000000000001,0.011
1000,0.4800000000000001,0.014
1000,0.4800000000000001,0.012
1000,0.4800000000000001,0.01
1000,0.4800000000000001,0.014
1000,0.4800000000000001,0.007
1000,0.4800000000000001,0.009
1000,0.4800000000000001,0.009
1000,0.4800000000000001,0.008
1000,0.4800000000000001,0.009
1000,0.4800000000000001,0.01
1000,0.4800000000000001,0.013
1000,0.4800000000000001,0.009
1000,0.4800000000000001,0.007
1000,0.4800000000000001,0.018
1000,0.4800000000000001,0.012
1000,0.4800000000000001,0.012
1000,0.4800000000000001,0.018
1000,0.4800000000000001,0.012
1000,0.4800000000000001,0.012
1000,0.4800000000000001,0.012
1000,0.4800000000000001,0.007
1000,0.4800000000000001,0.012
1000,0.4800000000000001,0.011
1000,0.4800000000000001,0.01
1000,0.4800000000000001,0.012
1000,0.4800000000000001,0.01
1000,0.4800000000000001,0.01
1000,0.4800000000000001,0.013
1000,0.4800000000000001,0.019
1000,0.4800000000000001,0.01
1000,0.4800000000000001,0.017
1000,0.4800000000000001,0.015
1000,0.4800000000000001,0.01
1000,0.4800000000000001,0.012
1000,0.4800000000000001,0.012
1000,0.4800000000000001,0.019
1000,0.4800000000000001,0.01
1000,0.4800000000000001,0.019
1000,0.4800000000000001,0.019
1000,0.4800000000000001,0.005
1000,0.4800000000000001,0.01
1000,0.4800000000000001,0.017
1000,0.4800000000000001,0.009
1000,0.4800000000000001,0.009
1000,0.4800000000000001,0.008
1000,0.4800000000000001,0.019
1000,0.4800000000000001,0.006
1000,0.4800000000000001,0.01
1000,0.4800000000000001,0.008
10000,0.4800000000000001,0.0114
10000,0.4800000000000001,0.0124
10000,0.4800000000000001,0.0118
10000,0.4800000000000001,0.0124
10000,0.4800000000000001,0.0109
10000,0.4800000000000001,0.0121
10000,0.4800000000000001,0.0109
10000,0.4800000000000001,0.0122
10000,0.4800000000000001,0.0138
10000,0.4800000000000001,0.012
10000,0.4800000000000001,0.0125
10000,0.4800000000000001,0.0105
10000,0.4800000000000001,0.012
10000,0.4800000000000001,0.013
10000,0.4800000000000001,0.0128
10000,0.4800000000000001,0.0127
10000,0.4800000000000001,0.0118
10000,0.4800000000000001,0.0112
10000,0.4800000000000001,0.0116
10000,0.4800000000000001,0.0102
10000,0.4800000000000001,0.0109
10000,0.4800000000000001,0.0108
10000,0.4800000000000001,0.0109
10000,0.4800000000000001,0.0133
10000,0.4800000000000001,0.0121
10000,0.4800000000000001,0.008
10000,0.4800000000000001,0.013
10000,0.4800000000000001,0.0113
10000,0.4800000000000001,0.0116
10000,0.4800000000000001,0.0111
10000,0.4800000000000001,0.0131
10000,0.4800000000000001,0.0104
10000,0.4800000000000001,0.013
10000,0.4800000000000001,0.0134
10000,0.4800000000000001,0.0121
10000,0.4800000000000001,0.0118
10000,0.4800000000000001,0.0131
10000,0.4800000000000001,0.0133
10000,0.4800000000000001,0.0147
10000,0.4800000000000001,0.0114
10000,0.4800000000000001,0.0137
10000,0.4800000000000001,0.0117
10000,0.4800000000000001,0.0119
10000,0.4800000000000001,0.0109
10000,0.4800000000000001,0.0118
10000,0.4800000000000001,0.0126
10000,0.4800000000000001,0.013
10000,0.4800000000000001,0.0132
10000,0.4800000000000001,0.0109
10000,0.4800000000000001,0.0121
100000,0.4800000000000001,0.01188
100000,0.4800000000000001,0.01256
100000,0.4800000000000001,0.01186
100000,0.4800000000000001,0.01218
100000,0.4800000000000001,0.01312
100000,0.4800000000000001,0.01162
100000,0.4800000000000001,0.01159
100000,0.4800000000000001,0.01195
100000,0.4800000000000001,0.0113
100000,0.4800000000000001,0.01247
100000,0.4800000000000001,0.01189
100000,0.4800000000000001,0.012
100000,0.4800000000000001,0.01163
100000,0.4800000000000001,0.01165
100000,0.4800000000000001,0.01203
100000,0.4800000000000001,0.01118
100000,0.4800000000000001,0.01151
100000,0.4800000000000001,0.01239
100000,0.4800000000000001,0.01156
100000,0.4800000000000001,0.0119
100000,0.4800000000000001,0.01206
100000,0.4800000000000001,0.01218
100000,0.4800000000000001,0.0121
100000,0.4800000000000001,0.01161
100000,0.4800000000000001,0.01187
100000,0.4800000000000001,0.01218
100000,0.4800000000000001,0.0116
100000,0.4800000000000001,0.01136
100000,0.4800000000000001,0.01184
100000,0.4800000000000001,0.01191
100000,0.4800000000000001,0.01186
100000,0.4800000000000001,0.01198
100000,0.4800000000000001,0.01185
100000,0.4800000000000001,0.01129
